text_id,fold
B84EF55EE7F0,1
B84FF4E3504F,1
B8624C2D465A,1
B86530090737,3
B8656754E9EB,3
B88EA53BC496,3
B8961D64A158,1
B8AD03895BE6,2
B8EE6B6594BD,3
B8F0ECC9DC86,1
B936994E140D,3
B942E0DA6A0F,1
B948405746B5,0
B950C326FB77,2
B9733BDA883E,1
B983F2965167,3
B9A542B2C36C,3
B9B02A6FB3F9,1
B9B71CEE162B,1
B9BA0955819D,3
B9DABCFD687D,2
B9F6B348FC3A,0
BA0D3D6A8A94,0
BA14C47026ED,3
BA1651806E60,3
BA3B6D562BB1,1
BA541CCAA2FF,2
BA57C427DB35,3
BA5DC45B0E3F,1
BA6FC6ECE68E,3
BA71C09852E8,3
BA89E5BB44E3,0
BA9DA5122C58,1
BAAFCD5BD313,2
BAB7CCC403CE,0
BAD99FB704BB,2
BAEC88ECE833,2
BB0157B70CA5,2
BB06ADBF1640,3
BB0EA66E43C4,2
BB18A75AC035,3
BB240E6FF61F,1
BB38DB117F33,3
BB430219DBB4,2
BB5B58E098AB,0
BB5D6C14712D,1
BB7BD362A162,1
BB8064D7B327,0
BB87E18DA024,0
BB8A59BA8C61,1
BB8DBBD8C4AB,2
BBB9D66F934C,3
BBE74D844874,2
BBE8AE3B2B09,1
BBE9DDA6E3BD,2
BBFEBE9529A1,1
BC0703638937,1
BC0B186645A9,2
BC1F1C37721E,0
BC4A0CFD6CAF,2
BC8115EEB029,1
BCB9C4BF0092,2
BCDED505B597,1
BCE3D895D850,1
BCEDACE63B48,2
BCF16DEB277E,2
BD0CEEC9B429,1
BD4BFB4E8C6B,3
BD67708C0609,0
BD8683F93B5A,0
BD889A4D831B,2
BD951BF14177,2
BD9FE34E4670,2
BDA166D1989A,2
BDA991AF3ABE,2
BDAE1D4B6C20,0
BDC0340D4BD5,2
BDF13939FA26,3
BE1752DCF09C,2
BE1B8DAE1D75,3
BE2532E0867B,2
BE28A2EEAE06,1
BE3784039C72,0
BE4764F7BFF1,1
BE68C5AB58A1,3
BE6A28051A30,1
BE928441C9D6,1
BEC3906A1122,3
BEE04EB31D59,3
BEE8F91F40E7,3
BEFA85A6134B,0
BEFC24511B26,3
BF01FFEF8CB3,3
BF0AF86DFDE1,1
BF21550BA5BF,2
BF267B42A2A4,2
BF56324B3A86,1
BF580042A644,0
BF5D1465DFFC,2
BF5E7CD37E4B,0
BF5E801B7FD6,0
BF652DD7B469,0
BF72FB4B953F,0
BFA732D9C006,2
BFAEA615906C,2
BFB07811C92D,1
BFB1E692333A,1
BFB53ACD3DD5,2
BFCE7D755436,0
BFD5F32AA3C2,0
BFE92DE70CA2,0
BFEA2E7F1486,3
BFEE2D5C0FDC,1
C01AC1CDDD65,3
C02F3803D0D1,3
C045A27AFE82,3
C05745235FE7,3
C0643251A96A,3
C0800EF2C22A,0
C09D3287E6AF,1
C0B30026B439,0
C0C29B07C7C0,0
C0EAFCE50675,3
C12DEB504856,1
C1314085435C,1
C13E41755D2A,1
C15EC5707409,3
C168D81A3425,3
C16EB45BDFF5,0
C194E48A8236,0
C1959178FC53,0
C1ACBD09B2FC,3
C1B4AB227617,0
C1BED9EF3630,0
C1C75CB3BB17,2
C1CA798352BA,0
C1E9D98B3613,0
C1EAD0C50570,3
C1F640A29D37,2
C209AAD70DDE,0
C22B43EE7FB8,0
C2343290CC89,2
C24F3DD7A37E,0
C255CCC30A3E,2
C25E3A9AA408,1
C262F0931AA1,0
C265A20FB301,0
C270D47D709B,0
C277BE295A41,2
C2D061782462,1
C2D40AF42A53,0
C2DCF6EED519,1
C2E3AD707EDC,2
C2F34D6A76D4,0
C2FBC10F36E0,1
C31C0ED2A05C,3
C3429FEF8AEE,1
C352BA103419,0
C3549BC956DC,3
C3668997E921,2
C37595A8AE16,2
C37F09E24836,0
C38334385924,1
C3C1D527011F,0
C3D8E8E8B942,1
C3E499B46594,1
C3E8D00403D9,0
C3F3118898B5,2
C3FBD51A2343,1
C4086056BD37,1
C40BB9E0BC6C,3
C41DFE052637,2
C41E40F2D803,1
C444D6A0AC1C,1
C4472C6DFE66,3
C454239AC43D,2
C465964DA6D5,3
C47E98E69AFB,3
C48A4DC42846,1
C495D1E686C0,3
C49F716838E7,1
C4A208FC02D2,0
C4A5B0BAEB44,3
C4A874260D21,3
C4B53350B704,0
C4CFCB3B7F13,1
C50BE3C76571,3
C51C5EA029D6,0
C52B76D995C6,1
C53073A5A9CB,1
C5376D2ED6EE,1
C537E278BAE6,3
C548AD0C706C,1
C57371A3E79F,2
C582EB969552,2
C5B351564A3F,1
C5C74A1D0020,1
C5CA6C22BAFE,2
C5DE10EA489B,3
C5E45F477A84,0
C5E4E48AB704,2
C5FF203DE2DE,0
C616874461F9,3
C616CFDBCA6A,1
C61946131A41,3
C623A886C6E7,0
C649BC3F0C2D,1
C652190DB53F,1
C655195F667C,0
C6555F21F7CD,1
C656A870B2B7,2
C65705E1E072,2
C65AD37C8194,2
C662BDD50395,2
C66B4F537548,0
C676CE973E9E,0
C693AA305835,1
C6A047494477,2
C6B1B7E91EE8,3
C6CAFAC5589F,1
C6DDD966C9FC,0
C6DDE5F881C2,3
C6EB01B2D6B8,3
C6EE9996089C,3
C70AEFA3CD16,2
C71E82A97BD3,2
C71E90669DFA,2
C7294E1E615D,0
C76DBCE18AF0,1
C779E68B8B7E,3
C77A361A7476,1
C78951522AC0,1
C78AC0CB25F9,0
C79292B5F78A,1
C7A28C7A3786,3
C7AC45EF9D03,1
C7BD62EA392F,0
C7CE778367F6,1
C7E050E7D5F0,0
C82037D6072F,1
C825937F3BF1,2
C85795794D51,3
C858F547F2AD,3
C85DA87E87CC,2
C8620D9D22DC,0
C865637A034A,3
C868C220A380,1
C87D8E9C6248,1
C8A3B0D8B7E5,0
C8CFF17BCD6A,3
C8D7D7FA3008,2
C8DF8FD0D69D,2
C8EBB096262B,1
C8EF7048C03F,0
C8F035B467A7,1
C928D32FE5C5,2
C92C73888D49,3
C93925EDB882,1
C954A6D0B707,3
C968149003DE,1
C972C565A819,3
C97525A88E48,2
C97C2190DB65,2
C996AAF4ADF6,2
C99B244B9A0A,0
C9B989E27414,2
C9B9A8174D46,2
C9E127E1B4E2,1
CA10EA3EB6FD,2
CA11FD3CAC43,3
CA290993DFBA,0
CA29A62DA67B,2
CA2B324678EA,0
CA347336D930,0
CA3752A6A8F3,0
CA3EB3AA11FC,1
CA42D47C0914,2
CA4941643D09,3
CA58CF3D8943,2
CA64C82B0F26,3
CA73BDEC2752,2
CA7CE4CE7ED3,0
CA7EF1C7C3FE,0
CA8C0B2EA600,2
CA8DAD4BCC7A,0
CA966FF7F1E6,3
CAA2C4C4E79C,3
CAAB28864F44,2
CAC2F2EE4C2D,3
CAC6822F740C,1
CB120B25B46E,2
CB17AF6F1138,0
CB2F9A2B612B,0
CB327222A71B,0
CB34AD33CAEB,3
CB4C85EFAE67,2
CB71E5F9AE1E,1
CB73FAA1669D,2
CB7F46E1BDF6,3
CB892FB55B59,2
CBA73A4D5C18,0
CBB0475A89B4,0
CBCA3CFF320B,1
CBDE3C526D05,1
CBE7994D8199,0
CBEB284749D7,0
CBF103FE58DD,0
CBF13C6D3FFC,1
CBF62E8FFA1B,3
CBFD5CD8BCD9,0
CBFEE0C81C5E,2
CC0186CE98B3,0
CC10B6160941,3
CC11E4C2FE01,1
CC149CD4B584,0
CC24D88BEB8E,1
CC2EC6C74865,3
CC30C03474B1,3
CC68BA9DCB2F,2
CC8647F0D1E1,0
CC8C5C963660,0
CC9E2835EFAF,0
CCA58535073C,2
CCB13E22A439,3
CCB5EED97986,2
CCC05B237877,1
CCDD77656701,2
CCEFC4392340,0
CD1D7EC5810C,1
CD4135EAFB1E,0
CD47F64F2398,3
CD506B5747F7,2
CD52F56B2392,1
CD5F70E5C1D7,1
CD7201C66BBC,1
CD81F6CCE819,1
CD99E2D6DBE9,0
CD9AF89E5CA1,3
CD9FDD5F9F9E,2
CDA4015E635A,0
CDAA99F49D42,0
CDABA09822C7,0
CDBB3ACAD2C8,3
CDCE16D2C836,2
CDCE6EB37AF6,1
CDDAB6C29BF8,1
CDDCA13DB734,3
CDDFBBACC7B6,2
CDE661A599F5,0
CE11907D971D,2
CE19B516A167,1
CE214B0C2CB6,1
CE246FE2471F,0
CE2EC298670A,2
CE43CDF8BAA4,0
CE43DBA12965,3
CE54FF437FFC,3
CE6A2E382FBE,1
CE7E3C75BAF8,0
CE7FCD160837,3
CE9843304D87,0
CE98C42F51C2,0
CEAD27DE3263,2
CEC1115B69DB,3
CEC5B40D1688,3
CEC6870D564F,1
CEC71375C061,1
CED4F9C63B9B,2
CEE41F7526FA,1
CEE6F38D4ED6,2
CEF302996231,3
CEFC32741811,2
CEFDC545C24F,3
CF288DDE1328,2
CF290C0884F0,2
CF3DC2587708,3
CF45352F8424,0
CF453C152FD5,0
CF4E6D77F514,3
CF7AF5FA5DDC,3
CF961DD37C82,2
CFA41112FF1B,3
CFA55621F274,2
CFBD5DD8ECFD,2
CFD0D13D3180,1
CFD454F55693,0
CFEC920440CE,3
CFFD84E8F43B,3
D001F6D3A0D0,0
D0056301ADA8,0
D01F88C1F2A0,0
D0211302AE30,2
D03AC4A82463,2
D03BCE849DEA,2
D03CE04CF47C,3
D044FCEAE0D7,3
D06951B19A28,2
D06C0F3D5553,3
D06EDF336392,0
D08BCAC0B1D6,3
D09D2C17FB38,2
D0A218161D37,2
D0A5FF29C338,3
D0C50EB5CB1F,1
D0CC47FFC293,0
D0D7C3A056CE,2
D10BBD82D66F,1
D116B2A5E044,1
D129F19FF7F7,0
D139A5C53DE9,3
D13D39A7CD7E,0
D14413B502FD,2
D151A06B4136,1
D159EE3218BC,3
D15E85D292CE,0
D16B3304A010,3
D175411080CC,2
D1769512AB23,2
D184EDBFB3B8,2
D190133EDD2B,3
D1A0AFC80A9A,3
D1A682106D3C,0
D1A866170CEA,0
D1B607165DAB,1
D1B9985EAF6C,3
D1B9A2A7BEDA,1
D1C316C7ED37,0
D1C5C7879A33,1
D1D770AF6855,0
D1EB6E3F8A28,0
D203157DCBF0,2
D2035E3721BA,1
D22D2878F4C7,1
D23D870D5333,1
D2421A895FFA,3
D242BBCBEAFB,0
D250DB9080E0,0
D2517350CB3A,2
D25868F1C5C3,0
D25F59B6DC95,0
D26C9B0368D0,2
D28F4250040D,2
D2910C3C8E3B,0
D293D510A140,3
D2C7BE42DEF6,1
D2C9C1EE55F2,2
D2D9D0C94A14,3
D2DF0FA5218C,1
D2E2605EE795,3
D2E545CFEBF3,1
D2EBEB5FDA90,2
D2FB14A7C43B,2
D30614F0911F,1
D30D6D7F3D39,1
D325C8F858F6,2
D326DB3F4FCF,0
D3291B198D36,0
D344D0003B84,0
D35A126B4379,0
D3612C6F0653,0
D36CCF111F86,3
D37157CEC26F,1
D371D73ACCC2,1
D38A414FA051,2
D390FE972D8F,0
D3999CF53EFE,0
D3A5813D8C06,2
D3A6B04B54A9,1
D3B45F8759E3,1
D3C9A3C2BB08,1
D3D5841674F5,0
D3F44CC7EC17,0
D401F5D87E45,1
D41787486DA6,3
D4269468970A,1
D42B6354404D,1
D42B99110E5C,2
D43F13CE2638,3
D43F9C906CD6,0
D447CB3558A0,0
D4490C9F73B9,2
D45494CE3D2E,3
D457F3AEAC6D,0
D45A0B7F9D48,2
D464E294DDB4,2
D49547B9FCB3,2
D4A0BB487395,1
D4A38C52F57D,3
D5202DF530D1,3
D537BE6997F7,1
D54C778A8F9C,1
D5588B5DD6FF,1
D579D6F26A91,1
D57EBE64C7A2,2
D581D89A822A,0
D58980F5EC66,2
D5916B1F52BB,1
D594B486E6B5,2
D5A110D65134,3
D5AC4A35BAF8,1
D5C7212A31FD,3
D5C7AA1266CC,0
D5C8C29F17D8,2
D5E3716C5E49,1
D5E4F0C7D0BC,2
D610B092DAD9,1
D61FC9795679,1
D6278021E119,0
D62F970B0DAE,2
D6407F1D3515,3
D6504339A690,0
D669349412FB,1
D679B3291B9C,0
D684AE8A9418,2
D68907DB12ED,0
D6894AB9188B,2
D6930DD4EDD0,2
D6B34BAFC908,1
D6C9DE61BAF4,2
D6CCEE56DA9D,1
D6FF6E26EB7D,0
D7301CAAFAB0,3
D743AC1EB08D,3
D7528DEBA951,2
D752DF2541DD,0
D760EF65B80C,1
D77456B25F73,2
D7766B98F761,1
D776E7CA9913,1
D779EEB6F8BC,1
D77A3352CB34,0
D7817C171926,1
D7B9BEAEE50E,0
D7C6DEB19630,1
D7C9E22CC216,3
D7E4E0A1B943,1
D7EC70BFCAB6,0
D80B98C274D4,0
D80ED2446C0E,2
D81AEDF6E262,1
D84024335230,3
D840D9ED669C,0
D84463ADEE19,3
D8532CCFE454,3
D86C20117DC9,1
D875C4365BC3,3
D87F1B0CE93F,0
D8934CA35801,0
D8D84A2E4CE0,2
D8D90E042134,0
D8F9861CD318,1
D8FCB1AB9867,2
D9018539576D,2
D9130F5402F6,1
D91D25F55AD9,2
D92452B93539,3
D92BFF2AC7FD,3
D93895A285B0,3
D939E8851FAE,1
D93EC6A7E859,0
D940E4357737,1
D9469EFAE287,0
D948703E8026,2
D949A947DD92,1
D95A9CC4C62B,2
D95B78E39793,0
D96EF27304E5,2
D99C71A15BA0,3
D9AAC11BC7AC,2
D9AAEE4C9BCC,2
D9B44BD44222,2
D9B51C663A5F,3
D9B80F897473,1
D9BC7F4F22F0,1
D9D8AB28BD26,3
D9E77CD4506B,0
D9E7B148EF8C,1
D9F549A8EE63,0
D9FA943B5453,3
D9FB5E411A4F,1
D9FC1CDE9B10,2
DA00F2B25B8C,3
DA1ABE125640,1
DA228B928B61,1
DA254A895F0D,2
DA26E5E2C08E,3
DA43320FCA57,3
DA4E1BDBD778,2
DA5CA667B729,1
DA674E9EB26C,2
DA6899CADE97,1
DA7C756EEA38,0
DA86BC9B9FB6,2
DA8E64EC1304,3
DA8F8C0D6952,3
DA92389BB8F0,2
DA994B5C3784,0
DACE7A4DE7DB,0
DACF12F21A7C,1
DAD01CB5C8D8,2
DAD5BCDAB7DD,1
DAE1AA29184B,3
DAECE15EE507,1
DAF9AC30424E,1
DB050381035B,0
DB0A595A4723,1
DB1838237151,3
DB2E935F461F,1
DB2EA5C4828F,2
DB34A89420F2,3
DB621DB9A4C3,3
DB69B98973B6,3
DB6B9E64CFF0,0
DB80C6963DB7,1
DB85B6DDB462,3
DB8F7B150495,2
DB9BA6D8278F,0
DBAB680CBC5D,0
DBAE7F4F7837,3
DBBAF0AB97FB,3
DBC04530D2F9,0
DBC60BDBC49E,3
DBC8CBF56BB9,2
DBCAB09E41C7,1
DBDBF971510B,2
DBDE16551908,3
DBE977177080,2
DBF44F842C57,2
DC099826F469,3
DC1271D1294D,3
DC247D62DB3E,0
DC2E6750CDEC,1
DC33D5F69792,3
DC391957FF10,1
DC467256CD82,2
DC56EF65D59D,0
DC5DAF538DF2,0
DC6EDCFCFBC2,3
DC77E1C50756,0
DC7961960711,3
DC7F27315FCF,2
DC88C1130FD9,2
DCB1A6F255A8,2
DCB9EAF9C92A,0
DCBE020F2A4F,3
DCCA609D1212,2
DCDDFA12E124,1
DCDED7261D03,0
DCE760033193,1
DCE82F61BE10,1
DCED139D2C03,1
DCED9DA8896F,1
DCEE7FD21CFD,1
DCF9F70FBA91,0
DCFBEEAC3AA8,3
DD00E48BC258,2
DD10F696E570,3
DD265EC28AEB,0
DD279F25DC1F,0
DD474E5804C0,2
DD66EBC605D1,1
DD91A86810BD,0
DD96F81877AF,0
DDAA14DE7D11,0
DDB673D3627D,1
DDC3C4A828DA,0
DDCB2CC96EA7,0
DDD1A1F08FDF,3
DDD24AF9146F,0
DDD3771E1DF6,3
DE06A0AF7DEC,2
DE0F5C13960F,2
DE1A1149D54B,3
DE20CFA52C1D,3
DE3867FD43DE,0
DE41897F9C7E,2
DE54A8F9C29C,0
DE54F3466948,2
DE56AA9B4BF1,2
DE8162CAC353,2
DE841BF24A2F,1
DE8EAEAC72D9,1
DE921CECE21A,1
DE962FEDCD9E,3
DEA1F417949A,1
DEB7816C7CAF,1
DEC2349902F8,3
DEC2A1A6A1CA,2
DEC50B420484,3
DED3BCBE5049,2
DEDCC703F6FC,2
DEDD5C568B4C,1
DF058CBE24A6,3
DF111089EFA4,1
DF149975C610,0
DF193A9E1C5A,3
DF1D43973CFA,0
DF23B896A1C2,1
DF328FBE5029,0
DF64D7FF61F1,1
DF74545A44C8,1
DF785B00E2A2,2
DF8B648769C5,2
DF9E11F7A06E,3
DFB7AB4481AC,0
DFCF2A3BE972,0
DFD93C26F453,0
E0209F1D5DF6,3
E033F3B6B044,0
E03B0AA78E40,0
E03B6B157C32,0
E04208981449,2
E0538F7AB083,2
E0553AEE109E,0
E060D90D6CB9,0
E0656353B8F2,0
E069D2A8AE1E,1
E06EDBA28C44,3
E07B043F3C2B,1
E07F7A913FB6,2
E08185D94A44,0
E083802BEB79,1
E08B2DFE266D,0
E0A8EBEE657B,3
E0B4FCC6FD58,0
E0B86027C5C5,2
E0BABC4506D0,3
E0BDF62838F7,3
E0BFF1488787,3
E0C521DEB367,1
E0DF99CD1D9C,1
E0E060143B79,0
E0EBA1995BCB,2
E0ED97D6F88B,3
E0EEC1CE4679,0
E103955391AB,1
E110443F5184,1
E11139259D4E,3
E12401B92C3B,0
E12450BAE343,1
E13F3C0CB738,3
E17E9E75ECEB,3
E18675E47293,3
E1898E71ABD6,2
E1920CC1D734,1
E19CE100743C,2
E19E1BEB08EA,0
E1ACA6A0198E,1
E1AE7FDD072F,1
E1B279EE81AE,1
E1B30D0F1F11,3
E1B9CAF68CA7,3
E1CAFEEB258E,3
E1D1EFCFD8CD,1
E1DB041DD77B,0
E1E09D32484D,1
E1EC4869981F,3
E20DE200FEA8,1
E21038BEF290,2
E218D28DBF0E,1
E21BAA47A9F4,1
E21C97204867,3
E21D14227555,3
E22AC96B8B1D,3
E22F1FD54169,0
E231B7832E0C,0
E23EF596D2B8,2
E2456BDC6648,0
E24A6E61B08D,0
E24ADB91F6D3,3
E25FE9E05F36,1
E263EB3FBC22,2
E2687856AA7D,2
E28221F47AE3,0
E282639E23F5,3
E2A60C034849,2
E2B6281D99BD,1
E2C3F26AB94D,2
E2D7273C427B,1
E2E3D86A8CF8,2
E2E6984894BC,0
E2E99090C7D5,0
E2F31005AF32,3
E2F71EA3C3FE,3
E2F767441B44,3
E2FC55BF5005,3
E2FC7B4466C5,2
E3096B04916A,3
E3097287CBD1,0
E312449DF480,2
E31B2A06C28C,1
E33FFA17ED69,0
E34E1B7D1691,0
E353A05E7C8C,2
E3611716918E,2
E362F08345FE,2
E36B406AFE70,3
E376D913FA25,3
E382BBC2D88E,1
E3CCA8712549,2
E3D9EE7C68F1,3
E3DBC3B092A7,3
E3DF63035440,2
E3E6D43F34B2,2
E4051C85D12E,1
E4124757C2B0,3
E4298EE64777,2
E429DAB69106,3
E433745B3F87,3
E43EB471951D,0
E446D60AD551,3
E4596B010B9B,2
E45C9BFE63FA,2
E4643D2ADD0A,1
E47A7E497F78,0
E481AA5C2F0B,1
E48441F53011,1
E4905D0DD050,3
E4BBB2E44D64,3
E4C49D70C330,2
E4DCBE75344D,3
E4F813D54870,3
E4FF635779B8,2
E501D2D7FC83,3
E508BAFC3BF9,2
E51754AD1D38,2
E52ADC86DFFC,0
E52BA6E4D7EE,0
E52BD4FC3FF0,1
E52C094A1DAA,0
E545B850725F,1
E54E238C6DDB,1
E55289EA6492,3
E5621447B675,3
E566F0D20F98,3
E56AA3BD89AD,0
E56D4253DFE7,1
E56D7CC27444,3
E57E60E07425,0
E587CBD5D1E4,0
E597A35FA323,1
E5B3346016BA,3
E5C9AD14EB2D,1
E5F1CCC31762,3
E6122E9ABFA3,3
E6338A929654,3
E6346D434004,3
E64FBE962223,3
E65D5A2616D2,1
E660157F81B4,1
E69D5E1FEAB4,0
E69E62149A87,2
E6A0D625F9C3,0
E6CF2D3B4FA2,1
E6EF69520940,1
E70DD00622DB,0
E71DABB44645,1
E71EFBE547CF,0
E7328989C861,3
E733508EEB84,0
E738D8E24101,1
E73CF852AC12,2
E7510A2A4F0A,3
E7585113D7EC,2
E76B3F5205CD,3
E770240CAEE1,3
E78C1D3328E3,3
E792CBEB06C5,1
E7A370A15B49,0
E7A76C48340D,0
E7A9FD471BE3,2
E7C8F254C841,2
E7DB2DC8B151,2
E7E6102C559E,1
E7EBDBDD703F,1
E7EFD51B632F,2
E7F9A77683D2,3
E80B0AD2A9D7,0
E80C88E9837C,2
E812CBED82E3,3
E81B50098AAC,3
E8257C027079,3
E83134C87EFA,1
E83BE2C46D0D,0
E8445DB18983,1
E847B658E4DA,3
E8485EFFC9A2,3
E853D5DD528D,3
E877D5AD16DA,0
E8795A1AA404,0
E883A8265183,3
E88DDF2C81EB,2
E897534557AF,0
E89C57CE37A6,2
E8AB23A796F1,1
E8B0698217A3,1
E8B836196ADB,1
E8BF036DCFA5,1
E8BFE6D45E41,0
E8C3FA5907B0,0
E8C554B25F19,2
E8DAB90C65F7,0
E8E07D453C9B,2
E8E60E149B48,2
E8EE54F7A2AD,3
E8F6D6EA06F1,3
E8F77B7EB4D9,2
E91431653DE3,3
E91D1A0039C3,3
E91F2E8986B2,0
E926BE6F104E,3
E952F0EB5083,0
E966121134B7,2
E969EF7D2D8A,3
E96C0F9CE5E3,3
E96C123FAC95,2
E9705A9C0FE5,3
E974548BFD00,3
E98862049B2E,0
E98FABC326F7,3
E9947D032E7B,1
E9BFBEA772EF,3
E9CE2D1B2D50,0
E9CE67114F63,0
E9E68651B168,1
E9F50492B159,2
E9FC757ED1E3,3
EA03135D3C88,3
EA04020F5ECD,2
EA105A8B8699,0
EA1B7D05FE81,3
EA37D9C12C91,1
EA40087521CC,1
EA42A6028804,3
EA4AED3BFE34,3
EA5B3C8E09D1,0
EA857E7CEFD9,1
EA8BE9778AA9,1
EA970C38817C,3
EAB299C6ECED,0
EAB3924FD98F,3
EAB74EEE65B3,3
EACD6F08F69C,1
EAD2625A1711,2
EAE70CCAFC13,1
EAE71A9E0247,2
EAEE04B1F712,2
EB03C897F7E8,1
EB0F373C1D2A,0
EB1500B8EA75,0
EB3D751AD980,1
EB403A2AA1DB,0
EB5924FBD25C,3
EB67209E0468,2
EB8030177678,1
EBA7A8A0384C,1
EBCC0B6D36D0,2
EBD07D2D103C,2
EBD559A9576C,3
EBD586EB3AA8,2
EBE0730AFF0E,2
EBE636368EBC,0
EBEFF43F46EE,1
EBF9131A638F,3
EC047D97041F,2
EC07B11B2CF3,0
EC0B04508F7C,0
EC2758A5B74E,1
EC35456D4E07,1
EC3B982A622A,1
EC3F3F26E635,3
EC5138D8C9D6,2
EC64EE12DBB4,0
EC773C38B72C,2
EC7A73638669,1
EC82975E75DA,1
EC8590A774E6,0
ECA6E86705B6,3
ECB127F00953,2
ECC9E84CD3D1,0
ECCAD55DE7BA,1
ECE377D2E967,1
ECEE1FB05BDE,0
ECF0CBAE7E06,2
ECF265A73C7E,1
ED06CD30103F,3
ED0A8E614649,2
ED185DEBD213,2
ED35A1FF5ACC,2
ED40DCB2F669,0
ED4CAEB0D7A3,1
ED57CFEC1CF1,0
ED6070D470FF,3
ED74D2C2403B,3
ED81EC443A69,0
ED8E7F6A56DD,1
ED937FC56246,1
ED9C6EDC5601,3
EDA0DCA3FC41,0
EDA3FF6D2DCA,2
EDD899D4131D,0
EDDAE2D4080B,0
EDE0A58B0B47,2
EDFFA0E4D88C,0
EE392BB6CFD1,0
EE3E133A2D55,0
EE58A33AD551,0
EE6114478ECF,0
EE6ECB910EB2,1
EE855A723FE0,1
EE99F74CAE44,0
EE9EA950AAE1,2
EEB113169637,0
EEB4D170D513,2
EEB58B11D40C,2
EEB5AAA18E11,1
EEDD6AC8DC5B,0
EEDF62EFA5D7,0
EEE6067CF9B5,2
EEE7731E8A57,1
EEED5054938E,1
EEEEC24C9AE7,1
EEEF07B3D146,2
EEEF81C2E133,1
EF1CF9E844F7,0
EF2E939F92B2,2
EF36F9497E96,3
EF3A72193AAF,3
EF455BB07922,1
EF45D0314A20,3
EF47AB98271A,1
EF4966D17FFB,2
EF5922BDE9E5,0
EF5B4AE52BE6,3
EF6B8CD5EDE9,2
EF7E0CBD62D2,2
EF8047505E53,2
EF9677DEFA79,3
EF9D616EAC4E,2
EFACA593A52B,3
EFB208F9EF60,1
EFBD506FC8F2,0
EFBF293CC2AF,1
EFCC45260444,2
EFD563DFAC60,3
EFD7D87EF4C9,3
EFDAD69E103B,2
EFDC396D9F7A,3
EFE2BC73A573,2
EFF1803E4B81,2
F0078F48B6D1,2
F0116D8BA334,0
F032D40816C0,1
F0524CAE23DC,2
F05D3802BC94,0
F06699DB73E0,1
F069420C6DB7,0
F06D9612B900,1
F074C2FEC1AF,1
F075F9AD2AA4,3
F07EB7B6F40E,1
F093FCEEC17E,3
F094225CAE4F,3
F0B44890C961,2
F0BB52DD1DB6,2
F0E76CC2EF7A,2
F0EA44C34C13,2
F0EECEC5C84B,0
F100483B6259,2
F11E6745A8DA,0
F123CF0BF9DB,2
F1270F8362F8,3
F12B9AF96175,2
F12C7794CDCB,2
F12EC7A7D168,2
F12FEB0FE5B6,1
F131A67F5B95,0
F1329DA98283,2
F13C7EC54868,1
F144EA4BE505,2
F1596AB60E72,3
F160E7B1FD96,2
F1620489BEB3,2
F166A6757369,0
F167D1995565,0
F16AFE936F49,0
F17A4EF296EB,3
F17D56052066,2
F17DDEB77A2A,1
F17E1C91D1DC,0
F17F4DF6095D,0
F1883C3A8C1E,1
F1933BF43F45,2
F19CD0CE3534,3
F1A4167422E2,2
F1A5FE43ADD0,2
F1AAB82CE621,3
F1B1760AD63F,1
F1B4090C8B06,3
F1B4412674FE,2
F1BB39C5E549,1
F1CB29904BBD,1
F1DF4F89F70D,2
F1F6D7CAE400,2
F2029DDE1D2B,1
F2165F132C87,3
F21B26DBED29,1
F22B25257E47,2
F22FE8D7FA16,0
F2387DA187A4,0
F2649F7F089F,2
F27DE7F7F3AB,3
F28D4ACF03AA,1
F29244150DCB,2
F2A721819364,2
F2A97549C778,1
F2AE464DA15E,3
F2B360408003,0
F2B390040C12,0
F2BAC6095D8A,1
F2C012ECBF9C,3
F2CB99D1FE9F,3
F2DE30047DF9,3
F30AD5A2B74A,2
F3259CFA6566,0
F347A054A1AF,3
F3550CF50ABC,3
F3604BAC5D79,1
F386245C7C21,2
F38E063ED945,3
F3996EB91406,0
F39FFFB63840,1
F3A5981B0288,1
F3ACD9A99ADA,1
F3B7C2480747,1
F3BFC265844A,1
F3E0762BFA43,0
F3E2F311D829,0
F3F4454A2E3B,2
F40D707EC722,1
F43067F5C920,0
F440ECCF9E67,2
F44AE6192EA9,2
F44D5A636C2F,0
F45967CEFA55,0
F45F03EBB2CA,0
F47F7676912A,0
F48D7BBAF52D,0
F49521C3494B,2
F495D071AE60,3
F4B3B2CAB030,1
F4BE7BB77A43,3
F4BEEA034AA5,3
F4C52358CE03,0
F4CFA4007C99,1
F4D07B2A60F9,2
F4D23BAA49AE,1
F4E879AE7FBA,0
F4EA60BCBC2C,1
F4F054797227,1
F4FC2D64C127,3
F50C9936F416,2
F51C77EFF5D8,0
F52394B3500C,1
F530741D2297,1
F531D21A72F6,2
F53B14C7F455,1
F53E50C57938,1
F54386A8122B,2
F55F4FD90B3C,3
F5609AECDD96,0
F57B95D17755,1
F58106266977,2
F581373D36A4,0
F5817C081342,1
F584D9BB5F5C,2
F58DF8739B42,2
F591A84185A4,0
F5A5B0906BE8,3
F5A6427C32CA,3
F5B510BCCA2D,2
F5BC1532013D,0
F5CB9849B913,1
F5D2D8C81370,1
F5E70573B058,1
F5EA98F42452,1
F5EFA67354E6,2
F5FAD709AAFC,2
F5FF5E9E553C,0
F60545D8271E,2
F610B3CBF3DF,2
